customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101469,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.41,16.86,Yes
C101470,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,104.19,424.73,Yes
C101471,Male,1,No,No,7,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33.61,236.82,No
C101472,Female,1,Yes,No,14,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.12,1227.72,Yes
C101473,Male,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),18.25,75.53,Yes
C101474,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.56,4878.13,Yes
C101475,Male,1,No,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,49.11,1444.36,No
C101476,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.8,204.71,Yes
C101477,Male,0,Yes,Yes,25,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),18.25,508.63,No
C101478,Male,0,No,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,34.04,770.5,No
C101479,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,84.06,6049.41,No
C101480,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),48.97,100.55,Yes
C101481,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,44.8,274.76,No
C101482,Male,1,No,No,63,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.88,7006.87,No
C101483,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),136.33,8721.13,Yes
C101484,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,98.11,2924.12,No
C101485,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.24,1207.34,Yes
C101486,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,122.91,289.28,Yes
C101487,Female,1,Yes,No,17,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,23.16,422.94,No
C101488,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,60.87,298.49,No
C101489,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.64,281.9,No
C101490,Female,0,Yes,No,39,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,127.72,4952.76,Yes
C101491,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.38,212.06,No
C101492,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,56.09,770.61,No
C101493,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.65,2685.6,No
C101494,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.07,397.36,Yes
C101495,Female,0,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,54.0,3865.1,No
C101496,Male,0,No,No,72,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.5,5460.04,No
C101497,Male,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),28.91,529.7,Yes
C101498,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.08,385.7,Yes
C101499,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.66,779.77,No
C101500,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.75,475.84,Yes
C101501,Male,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),100.95,796.18,No
C101502,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.64,686.61,Yes
C101503,Female,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),92.2,6655.8,No
C101504,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.64,151.47,Yes
C101505,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.37,2341.12,No
C101506,Male,1,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.9,0.0,Yes
C101507,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,65.55,1361.24,Yes
C101508,Male,0,No,No,59,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.12,4453.58,No
C101509,Male,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,107.69,892.1,No
C101510,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.25,388.49,No
C101511,Female,1,No,No,25,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.54,1000.19,No
C101512,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,99.56,2878.63,No
C101513,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.73,2770.79,No
C101514,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.46,649.8,Yes
C101515,Male,1,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.25,541.86,No
C101516,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.82,6118.62,Yes
C101517,Female,0,No,No,61,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,44.5,2691.25,No
C101518,Male,0,Yes,No,14,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.54,839.23,No
C101519,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.52,4151.83,Yes
C101520,Male,0,No,Yes,14,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),55.13,781.9,No
C101521,Female,0,No,Yes,13,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,99.26,1216.88,Yes
C101522,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),109.15,263.93,No
C101523,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.31,1375.26,Yes
C101524,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,129.39,2279.72,Yes
C101525,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,67.28,0.0,No
C101526,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.32,1014.03,No
C101527,Female,1,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.62,2822.27,Yes
C101528,Male,0,No,No,27,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.19,1802.87,No
C101529,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.27,2036.74,Yes
C101530,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,18.66,1102.43,No
C101531,Male,0,Yes,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.15,28.68,Yes
C101532,Male,0,Yes,No,19,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),28.68,484.52,No
C101533,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),41.12,1467.85,Yes
C101534,Female,0,No,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.99,1674.78,Yes
C101535,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.03,628.9,Yes
C101536,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.93,324.65,Yes
C101537,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),63.38,3245.61,No
C101538,Male,0,Yes,No,15,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.19,1597.32,No
C101539,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.83,3052.69,No
C101540,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.25,373.11,No
C101541,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),76.76,2020.11,No
C101542,Male,0,Yes,No,39,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),18.25,607.81,No
C101543,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.42,765.14,Yes
C101544,Male,0,No,No,12,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,43.51,588.45,No
C101545,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.77,708.44,No
C101546,Male,0,Yes,No,38,No,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.65,1990.45,Yes
C101547,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),38.74,422.73,No
C101548,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,27.82,345.54,Yes
C101549,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),116.26,176.39,No
C101550,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,49.66,2920.92,No
C101551,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,18.25,82.02,No
C101552,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.17,1404.52,Yes
C101553,Male,1,No,Yes,12,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36.26,451.74,Yes
C101554,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,43.45,433.66,No
C101555,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.31,2418.18,No
C101556,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),56.56,31.33,No
C101557,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.42,769.5,No
C101558,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,83.39,2883.61,No
C101559,Female,0,No,No,42,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.5,4395.28,Yes
C101560,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.11,310.08,No
C101561,Male,0,Yes,No,54,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,18.25,958.97,No
C101562,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.55,976.28,No
C101563,Male,0,Yes,No,51,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Electronic check,71.42,3584.91,No
C101564,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.67,978.01,No
C101565,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,60.18,1083.19,No
C101566,Female,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,40.52,2402.42,No
C101567,Male,0,Yes,No,55,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.83,1469.77,Yes
C101568,Female,0,Yes,No,14,No,No,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,130.23,1765.91,No
C101569,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.81,458.74,No
C101570,Male,0,No,No,11,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.26,974.36,No
C101571,Male,1,No,Yes,11,Yes,No,No,No,No,No,Yes,No,No,One year,No,Electronic check,70.19,802.27,No
C101572,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),71.39,556.11,No
C101573,Male,0,No,No,7,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.14,465.31,Yes
C101574,Male,0,No,Yes,47,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),36.39,1706.13,No
C101575,Female,0,Yes,No,1,No,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),24.57,48.41,Yes
C101576,Female,1,No,No,27,No,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.59,2235.17,Yes
C101577,Male,0,Yes,No,4,No,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,75.64,233.21,Yes
C101578,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),98.15,967.4,Yes
C101579,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.06,153.43,Yes
C101580,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,45.74,254.37,Yes
C101581,Male,1,Yes,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.98,3643.02,No
C101582,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,92.95,4731.91,No
C101583,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,90.73,516.05,Yes
C101584,Male,0,No,No,14,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),137.48,2004.26,No
C101585,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,131.32,1971.64,No
C101586,Female,0,Yes,No,49,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),90.7,4519.86,No
C101587,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,86.96,2956.92,No
C101588,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,102.45,1764.66,No
C101589,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,52.48,1335.62,No
C101590,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,52.91,2352.65,No
C101591,Female,0,Yes,No,0,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,90.2,20.47,No
C101592,Male,0,No,No,12,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.31,553.1,Yes
C101593,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,87.78,5033.36,No
C101594,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.7,2409.23,Yes
C101595,Male,0,No,No,18,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.31,730.76,No
C101596,Male,0,No,Yes,18,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.78,1233.72,No
C101597,Female,0,Yes,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,109.15,1134.0,No
C101598,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),72.47,1134.07,No
C101599,Female,0,Yes,No,25,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,72.6,1829.63,No
C101600,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,79.87,1032.72,No
C101601,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.78,2555.88,No
C101602,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.07,2844.12,No
C101603,Female,0,Yes,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.51,288.84,No
C101604,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),38.53,503.95,No
C101605,Female,0,No,Yes,12,Yes,No,No,No,No,No,Yes,No,No,Two year,No,Mailed check,46.03,526.22,No
C101606,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.87,1375.49,No
C101607,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,84.09,389.43,No
C101608,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,74.81,1803.31,Yes
C101609,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.97,3254.35,No
C101610,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.72,1098.18,No
C101611,Male,0,Yes,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,81.37,4736.68,No
C101612,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.3,4330.48,Yes
C101613,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),38.94,66.54,No
C101614,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,45.41,280.24,Yes
C101615,Female,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.0,1876.4,No
C101616,Female,0,No,Yes,72,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,74.22,5337.73,No
C101617,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),44.14,27.24,No
C101618,Male,0,Yes,No,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.14,0.0,No
C101619,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,66.17,195.78,No
C101620,Female,0,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.32,7322.74,No
C101621,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.86,385.66,Yes
C101622,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),68.36,1091.17,No
C101623,Male,1,No,No,45,No,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.97,4773.38,No
C101624,Male,0,No,No,0,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,18.25,0.0,Yes
C101625,Female,1,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),126.32,2810.72,Yes
C101626,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,90.77,543.3,No
C101627,Female,0,No,No,47,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,73.08,3407.99,No
C101628,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,43.26,224.3,Yes
C101629,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.86,1514.21,No
C101630,Female,0,Yes,No,26,Yes,No,No,No,Yes,No,No,No,No,One year,No,Mailed check,88.28,2250.23,Yes
C101631,Female,0,Yes,Yes,6,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,88.96,552.81,Yes
C101632,Male,0,No,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.05,8.46,Yes
C101633,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,48.15,642.38,No
C101634,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),42.1,334.1,Yes
C101635,Female,0,No,No,39,No,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,75.86,2975.46,No
C101636,Female,1,Yes,No,38,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,93.1,3509.91,No
C101637,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.1,926.25,No
C101638,Female,1,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,114.44,2559.42,No
C101639,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.99,1623.94,No
C101640,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),69.98,2974.44,No
C101641,Female,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),90.12,1178.12,No
C101642,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),106.58,697.36,No
C101643,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,29.52,263.72,Yes
C101644,Female,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),36.46,685.26,No
C101645,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.6,949.64,Yes
C101646,Female,1,No,No,13,Yes,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,164.77,2084.29,No
C101647,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.16,167.45,Yes
C101648,Female,0,No,No,30,No,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,66.35,2017.96,No
C101649,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.55,425.65,Yes
C101650,Female,0,Yes,Yes,5,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,99.31,564.74,No
C101651,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.09,921.2,No
C101652,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.93,582.74,No
C101653,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,34.18,711.86,No
C101654,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),47.02,469.78,No
C101655,Female,0,Yes,No,14,No,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),104.87,1444.75,No
C101656,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.33,1301.13,No
C101657,Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),32.13,210.11,No
C101658,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,30.32,132.34,No
C101659,Male,0,No,No,50,Yes,No,No,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),45.67,2246.0,Yes
C101660,Female,0,No,No,13,Yes,No,No,No,No,No,Yes,No,Yes,Two year,No,Electronic check,70.06,929.86,No
C101661,Female,1,No,No,12,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.02,1044.41,Yes
